,transcripts,confidence
20654,Covey are all the entries at traffic stop it April was a Karissa Winona's,0.8246643543243408
20655,Wade,0.6108179092407227
20656,acacia,0.5161891579627991
20657,three forty four eight three four four,0.6820065975189209
20658,division 2 will be assuming a letter C Command right now for us say we have 964 941 attack looks like we have bought a fire truck one is rooting around the house right now I have engines one engine for its aging and engine to it Isaac I'll be releasing your that's a fairly simple,0.8790270090103149
20659,obviously it's a Teresa,0.7975934147834778
20660,4 the water scarcity for S agents,0.6170114874839783
20661,Breeze,0.46604737639427185
20662,Waterford house,0.6288100481033325
20663,Kristin West Axl do we stack it in nice and see if he has taken up with West Second will just get traffic on,0.8184479475021362
20664,take a fire engine to is available will respond to place eventual 110 plaintiff engine 1:07 32,0.8717775940895081
20665,Cardinal water tender 64 available,0.6918072700500488
20666,via code save water is nothing unusual to report,0.7245280146598816
20667,Sycamore,0.40506553649902344
20668,Woodrose 1250 94 death,0.6889155507087708
20669,Wonder weeks,0.3917481601238251
20670,51 and 1/2 to 1 inch grated wise 51 and a half to one inch reducers break,0.8359296321868896
20671,right there,0.7021640539169312
20672,for us to not address the vehicles one vehicle is blocking the road will be the tail,0.8152864575386047
20673,exactly,0.516915500164032
20674,had prior there correct,0.6593728065490723
20675,a searchable no weapon no driving under the influence of must learner approved environment,0.8378862738609314
20676,Nicholas of can I say,0.7373893857002258
20677,Justa McCleary call 335,0.5848788619041443
20678,humpyback 42 that,0.6097543835639954
20679, over here,0.8112620711326599
20680,Prairie Fire,0.5504785180091858
20681,possum is exploding online at Walgreens 7-5 7-6 Skyway some types of sick Skyway the role of course,0.6770409941673279
20682,Colter,0.751863956451416
20683,fire has to,0.5942180752754211
20684,or fire captain or logos traffic,0.7680924534797668
20685,Nikki surgical abdomen,0.649896502494812
20686,Hill fire prevention three I'm on staying on Humboldt and bond by side of the intersection point I park the line is down on private,0.7816031575202942
20687,Genesis,0.6210862398147583
20688,Carli you are where my dispatch,0.7017198801040649
20689,California Yellow 5 to 8 4 5,0.6633347272872925
20690,five three zero six one six one six eight four and you have an order number,0.855986475944519
20691,of course at one time I attack your status you get your emergency button on your MPT,0.8580151796340942
20692,Pam 19 at their way to get the rest down the street,0.7534196972846985
20693,such as Italian Leola perfect area,0.7541438937187195
20694,after us,0.658934473991394
20695,government on the fire station on Honey Run Road correct,0.8187137246131897
20696,but that's not this for Paradise Ranch on commands or two,0.7549569010734558
20697,five threes,0.4480365514755249
20698,sir,0.46539306640625
20699,restaurants and walking in the parking,0.8301906585693359
20700,four four four four zero four six more results,0.6857652068138123
20701,Ramos 0 5 6 7,0.6876935958862305
20702,this is for Nathan coming up as well to you is if what you Steph,0.6742238402366638
20703,Farris Milan,0.4866362512111664
20704,forty to death and the sweetie was discharged from it,0.7858485579490662
20705,can you throw a 10-8 got another process,0.7319631576538086
20706, Olive Highway and Orville fancy Highway,0.7112708687782288
20707,yeah there's a second crop down in nutrients there isn't enough to fix a cup I've got one life,0.8627906441688538
20708,0 1 8 3 2 4 1 2 9,0.5816840529441833
20709,S corporation and was no alcohol,0.7005598545074463
20710,Sandra,0.3687460422515869
20711,Erin Hammond our,0.5810388922691345
20712,temperance,0.5123316645622253
20713,Charlie Moore,0.601669192314148
20714,Justa probably around two Clues cornicabra,0.7169972062110901
20715,Quadra Skywest system for everything,0.6742857694625854
20716,Sandra 972 332,0.6577107906341553
20717,real address Exorcist,0.3891386389732361
20718,five fall Sam boy,0.6651529669761658
20719,North whatever,0.6226766109466553
20720,Prairie,0.35750672221183777
20721,and one can you repeat your last,0.7013925909996033
20722,divorced twice as final,0.5104603171348572
20723,high five everyone detained break 35 chicken your status,0.8546890020370483
20724,thank your wife Dayton Road over 93,0.7685754299163818
20725,main engine and a prayer and a klarman,0.731612503528595
20726,Access Medical Center,0.4366052746772766
20727,but what,0.652929425239563
20728,Obsession enough to mask the driver circulation is about a group it unreadable,0.7534492611885071
20729,confirm,0.580265998840332
20730,0:08,0.7211452126502991
20731,par 932 level response here,0.6087698340415955
20732,chipotle chicken is portable it work,0.454121857881546
20733,s road I believe log of this,0.7946401834487915
20734,langel 933 that's they called,0.7047612071037292
20735,T 1 3 7 or 10,0.7090134024620056
20736,pentz m e 7th a large apartment complexes,0.5158981084823608
20737,Wendy,0.3956882059574127
20738,how to get up there and they can find an engine do it it's not safe you know me or transform get them in there,0.833996593952179
20739,beautiful,0.6229735016822815
20740,Travis 74m route for the damn check by Third Factor,0.7494334578514099
20741,strike one with that ecstatically her breast size zero one great Road 493 the mobile Country Club Road and Roxanne,0.8249861001968384
20742,105 when I can run him down,0.7609370350837708
20743,red hot Love On Your Side yes that's where still don't want to be stuck that way which is welcome,0.7436094284057617
20744, besides 74 report,0.7341309189796448
20745,6th inning,0.6056705713272095
20746,"Kevin again copies will arrange for pickup at 1,400",0.7743211388587952
20747,Kevin efficient Windows 7 service,0.5086469054222107
20748,Rossi vagina,0.541975200176239
20749,dos,0.4163992404937744
20750,never mind the ones available,0.680544376373291
20751,pecan before will set up their own until they're tender and textbook,0.7394939661026001
20752,I just had before sir I-25,0.5948659777641296
20753,seven,0.4903686046600342
20754,fir,0.6773819923400879
20755,4th 1228 to it,0.6803982257843018
20756,factor tree branches but,0.6894598007202148
20757,crest,0.5445252656936646
20758,five minutes on you guys,0.5332269668579102
20759,is a way because you know about 5-6 fun and blues three sweatpants package angular degrees in history,0.9028315544128418
20760,unable to send us an,0.768302321434021
20761,crossword,0.4467189610004425
20762,hurting cooperative,0.7740411758422852
20763,K Cyrus renewed Robert 360,0.5646072626113892
20764,like sisters stirred out of all this,0.8514441251754761
20765,portal fibers Divine can you check if you have a call out for the Dodgers in this is operated by these County public television,0.7965749502182007
20766,the RP has left the house but he needs his oxygen tank from the resident Mark 6 is pearl white Skyway and Honey Run,0.8443394899368286
20767,v-7 standby for code for,0.6241555213928223
20768,everyone,0.6965028643608093
20769,last name phonetically Mary Charles marry Adam Henry out of Nora first of all,0.7783898115158081
20770,anytime I go ahead,0.6615791320800781
20771,Car Alarm sounding 747 18 3 classes on one way this is being called in by a neighborhood for the Harlan County for the past several days advising presidents are 47 and I'll help too far 1359,0.859319806098938
20772,support units,0.7755751609802246
20773,Oroville in 1432,0.582866907119751
20774,half the vehicle,0.5786080360412598
20775,some held in place so I can try to point them in the direction they need to go in the pan out just a little bit to give you a frame of reference,0.8514744639396667
20776,I can come your way,0.7502641677856445
20777,Shari 4:30 Charlie,0.6300555467605591
20778,crest,0.46130824089050293
20779,Porter,0.5484328866004944
20780,"it takes time one per drop point three two and one forgot point 45 drop point 42 a large stick side 25 gallons of foam 15 gallons of fuel to Honda pump three boxes of hold appliances by past tense approximately 60,000 opposed dropped by 45 1/2 times 25 gallons of fuel approximately 7,000 feet of hose and provocative appliances",0.8805438280105591
20781,Aloha festivals area,0.45352262258529663
20782,okay,0.5991067886352539
20783,two and then when I put a vegetation fire 200 yards from the and ID's 20th Street at 99 Garden Valley Terrace timeout at 2010,0.870371401309967
20784,Forest Park 45 45 15,0.6004672646522522
20785,Coffey,0.6221555471420288
20786,Frank 8 2 2 3 2 3 0 us apart,0.8410685062408447
20787,okay,0.7501572966575623
20788,Horizon,0.44234535098075867
20789,single fire someone,0.7528735399246216
20790,what kind of material are you holding back,0.853554904460907
20791,your highness,0.6217442154884338
20792,three virtues all right,0.5725304484367371
20793,and one battalion,0.6911552548408508
20794,Trevor excuses for available response areas,0.6752055287361145
20795,Christi that's okay for him to go down,0.7940413951873779
20796,go ahead for the holidays,0.7781687378883362
20797,Plaza,0.5023689270019531
20798,Westar,0.42570313811302185
20799,High 33 branches less information that you're having the fuel sender at 6:35 you may want to send PDF that road that's couple sourpls it if they're not down they are going to come down to block the roadway through people get in and out,0.8551608324050903
20800,Sky Restaurant,0.5417390465736389
20801,service to fire just one,0.5644286274909973
20802,Fort Worth,0.5207913517951965
20803,23,0.5178189873695374
20804,Digger 42 amount of old fart,0.5514482855796814
20805,Eagle Point XX,0.6302229762077332
20806,stars for heading down on anything,0.5600924491882324
20807,55 character reference number five zero three vehicles been removed from the roadway she has to,0.8756158947944641
20808,Catherine seven Idaho out of its corner,0.7684662342071533
20809,have 1700,0.5450918078422546
20810,Cummings 97,0.6733844876289368
20811,what's that,0.42179301381111145
20812,2154,0.6627684831619263
20813,Crest glasses Bittman David Ida Tom marry Adam Nora first atomic govt 729 of 80,0.8314032554626465
20814,Charlie Charlie Kansas City faces do I have a daughter,0.7518776059150696
20815,purple for the team are physical from female to male,0.8289338946342468
20816,are you going to need,0.7890053987503052
20817,Center 64,0.6900806427001953
20818,tax 561 lat,0.8307075500488281
20819,4 6 4 1 0 Calvin,0.5221654772758484
20820,Perry Cox 1 3 3 9 0 13 390 meadowsong Ring Road Robert Hoffman Road,0.8333389759063721
20821,Copper concertinas Beach between and especially get out,0.7299476861953735
20822,336 93,0.7034283876419067
20823,Nicholas,0.6347876191139221
20824,it said she was taking the subject from crisis to it and I wanna haul the side North Boundary on the know some are buying the Pediatrics pain,0.8337442278862
20825,motor home Charles 1 7 7 2 4 9 6,0.760587751865387
20826,path,0.4682985246181488
20827,Paradise the mats on it,0.6120180487632751
20828,acacia,0.41678178310394287
20829,looking for request for CHP,0.7752207517623901
20830,Ranch,0.44241300225257874
20831,August,0.5339600443840027
20832,three logs,0.5617202520370483
20833,Jennifer this is a white Kia to be registered to his girlfriend,0.7111732363700867
20834, of the Arctic Ocean,0.5916767120361328
20835,Clara salad on Earth as possible Vehicles clear to her 2018 Ford four-door at a Richmond,0.8261651396751404
20836,mono or available spots,0.644488513469696
20837,kayaking you just Dreadful Highway 99 South of stage Drive is closed their turnaround traffic northbound,0.8407757878303528
20838,twin survives fire,0.6196476817131042
20839,Kentucky temporary jacket,0.6906319856643677
20840,Fox Trot friendship,0.6227116584777832
20841,School,0.3743661344051361
20842,Carli,0.4945216178894043
20843,they try to work out for this backyard he looks like we kept going south,0.8504239916801453
20844,portal cups,0.6920943260192871
20845,e 465 to cover welfare check,0.8267755508422852
20846,I make it myself syndication,0.7180270552635193
20847,because something,0.8455337285995483
20848,70s around please,0.7069290280342102
20849,happy to join extreme actress,0.6277737021446228
20850,see that's what I said,0.6559844613075256
20851,Perkins 6.9 and over,0.8146169185638428
20852,Leland Frost my own,0.621874988079071
20853,for 25 minutes,0.4867480397224426
20854,Travis,0.5590712428092957
20855,Pratt,0.3965354859828949
20856,nice is exalted state of exhaustion,0.6866692900657654
20857,Villa,0.4907984733581543
20858,Chico Boss 429 I'll be enacted you,0.776475191116333
20859,apparently I wasn't the only person that's looking like this,0.6882659792900085
20860,6th,0.37868890166282654
20861,Turner this is Rodney call Delta the previous a minute,0.8038806915283203
20862,together with you,0.6719862818717957
20863,Oregon virus,0.5935767889022827
20864,I run more field down and 10 what you're doing,0.7684822678565979
20865,14 35 Heritage Oaks Drive across the bending oak way to go viral,0.8071160912513733
20866,second of all Roni horn in 56 RP driving argue that diamond after father that just arrived home is outside telling our view that he wants to kill himself diagnose bipolar and depressed,0.8467881083488464
20867,can I when I'm out with a John blaster,0.7725975513458252
20868,yeah sex they have a second suspect and I tell you five for is a gem a wearing a white jacket scarf tan pants with a red and tan Baseline,0.8754648566246033
20869,Summit sure we're there,0.6353662014007568
20870,this is monitor,0.7903698086738586
20871,I wanted first love and you can 1022,0.7729583978652954
20872,portal,0.6471990346908569
20873,Center on hardwood that for you,0.6867486834526062
20874,Drew this one,0.6190570592880249
20875,summer,0.49484992027282715
20876,seven George ocean Tom 1 3 7 so,0.7004995942115784
20877,34,0.702265739440918
20878,I see cracks,0.8289096355438232
20879,Calle fire medic,0.7239215970039368
20880,satisfy these someday,0.5346748232841492
20881,defecation,0.6538238525390625
20882,Emma Remington's in verse 12,0.6528630256652832
20883,tree 1380,0.5372143983840942
20884,I wanted to transient they appear 11-5 they're not associated with the fire victims they're taking supplies and even leaving the front of the church pressure RPO weight in the front of the church,0.8714191317558289
20885,Columbia route those few that x-ray starting throws on the,0.8214283585548401
20886,four promises oppa sci-fi Sparrow Cloverleaf Drive Greenbrier Drive and Capitol Drive and breakfast,0.8409011363983154
20887,Pleasant,0.45238709449768066
20888,1st is on James and the car ate one of 90 is on Corporation through 227 of 2020 so met property and person to search,0.8201420307159424
20889,Forest,0.4217711389064789
20890, Cooks of you're aware,0.682936429977417
20891,service with a smile,0.6573083996772766
20892,zepher there be,0.6705092787742615
20893,zepher way,0.48333361744880676
20894,credit rating scraps whoa hi Kimber very nice,0.8484655022621155
20895,very few euros,0.7021202445030212
20896,this is fisa law enforcement,0.8230017423629761
20897,over the holidays,0.624075174331665
20898,Prairie woman,0.5328254103660583
20899,leader,0.7029212117195129
20900,I'm like okay yeah but you're striking well those are not here division organs are working on going correct it's going to work with by the way okay to a point where you can drop off you much more,0.8645637631416321
20901,Patsy,0.46186038851737976
20902,Frazier but I can't help cover me already inside safer 11 of,0.784512996673584
20903,cabin 107.9,0.8188158273696899
20904,anyone 1037 info about Edward ozma 6 1567 flagged as hostile as law enforcement multiple 602 will check in 20,0.8408379554748535
20905,it's clear in a 2017 Nissan a Hertz Rent-a-Car,0.8255670070648193
20906,the operator,0.6607850193977356
20907,portal fire support available,0.6904290318489075
20908,feather 941 BMX medical and then problem here the gift shop is here in about a burglary attempt 75 years 20th,0.8588705658912659
20909,fire,0.5823398232460022
20910,next five respond with Medics for a medical low blood sugar one Buzzy core crust to the Canyon Road to go back,0.8357887864112854
20911,business expense,0.5847876071929932
20912,she's going with,0.6962929964065552
20913,anything actually was,0.7896560430526733
20914,the advice it's a very good end big line white Kia if you can just let me know if there's any bird tools or 496 visible,0.8661677837371826
20915,four Heroes decide what you want to send it to quarters,0.665540337562561
20916, I'll be right back with you on that one,0.7557570934295654
20917,let you go cast,0.5201497077941895
20918,another time stops him and he does not have any injuries and the weapons of this time both of the funds are in the House of the kitchen as he's outside on Thursday we got this really clear,0.8751269578933716
20919,never got guys all over,0.6136011481285095
20920,forty six and a quarter West African Union Station we have credibility,0.6381151080131531
20921,seven seventy four are no good they left her cats been receptive and I'm A dispatch no ETA 1716,0.8539512157440186
20922,cousins,0.6272859573364258
20923,front window and - 2 h of s,0.7704781293869019
20924,27:15 Europeans internet harridans and writing that she has family staying with her to been displaced by the fire her daughter is upset drawing things and yelling at a family members that are also staying there,0.8933731913566589
20925,Cummings 16.7 it over for you,0.6763383746147156
20926,Suffolk,0.3571307957172394
20927,so forth,0.5621581077575684
20928, wee,0.3599644601345062
20929,Dayton 1066 have been hear our prayer call for image or related issues and we will be the same between 98,0.7903631329536438
20930,go ahead,0.7588672041893005
20931,Camp Communications place an order why the drop point 34,0.802527129650116
20932,thank you for thank you,0.7027264833450317
20933,to go out,0.7733389735221863
20934,we're here that Walker,0.6677389740943909
20935,spread out as best we can preview,0.7638806104660034
20936,the specify mistover friend,0.7143093943595886
20937,right here you'll be able to get over here to the end of these 20th Street correct,0.8468053936958313
20938,the jail for nine eight seven,0.7295403480529785
20939,everybody from 1:05 normal watch the mail pushing Premio mahad dirt bike down extend the normal you turned and rode West Towne Apartments Louisa sparkly,0.8165763020515442
20940,sure good for us if it was cancelled and moved on,0.8269016146659851
20941,they're only one part of victim contact enjoy,0.789713442325592
20942,go ahead and make sure Sergeant right side stays on top,0.8375282287597656
20943,Avery,0.4403013288974762
20944,grey circle for sermon,0.6528791189193726
20945,Shepard go right,0.6481963396072388
20946,ever,0.4565638303756714
20947,Travis,0.51779705286026
20948,forty six with it,0.6350306272506714
20949,fotos is exquisite,0.6053581237792969
20950,terra cotta completely unreadable,0.6397384405136108
20951,yeah that was so sweet,0.5804422497749329
20952,have fun be Lenox Medical,0.6984182000160217
20953,that's coming your IP information,0.7599588632583618
20954,Travis 2012,0.6616732478141785
20955,first one,0.6399160623550415
20956,Foster,0.5550010204315186
20957,Angel common spelling date of birth,0.8369773030281067
20958,zepher,0.6360512971878052
20959,I can't make a scene about Claire,0.6776952743530273
20960,forgotten,0.6557216048240662
20961,Turner,0.41234850883483887
20962,Power 106 I said you are skeptical suspect intro but not for,0.771827757358551
20963,feel free to change,0.7291247844696045
20964,perfect,0.5400369167327881
20965,service uniform,0.6282435655593872
20966,for exact match,0.7469826936721802
20967,1 5 4 3 1543 Gateway,0.7092517614364624
20968,14 guys we can follow the call from IHOP yesterday everyday at 10:21 CRP and see if one is there working and into big identify the,0.8102359175682068
20969,Center,0.5122017860412598
20970,sir,0.39141473174095154
20971,crane service,0.4286811947822571
20972,but I am following 12:30,0.689801037311554
20973,Hall Thank You Scientist beyond the only way,0.7117727398872375
20974,here's an overnight celebrity RP,0.8311544060707092
20975,Fortune,0.5789380669593811
20976,Pacific inquiring about access to Tunnel certain are they able to access the tunnel traffic in that area you want to still hold off,0.8750757575035095
20977,flag down,0.8896681070327759
20978,three copies the mouth of last of Walker First Matthew,0.8154796957969666
20979,4th roots,0.462372362613678
20980,let me go check with them they say that number should be picked up every time it,0.8711293339729309
20981,Gardner Casey we've already spoke several times,0.7768321633338928
20982,Foreman,0.561421811580658
20983,Circle three occasions we're just need any more information we know that it's with a solid effort all we need additional information,0.8149805665016174
20984,after all these settings those are you ready to competition members,0.8437411189079285
20985,Fortune,0.42964255809783936
20986,never,0.4375858008861542
20987,Marathon,0.6459046602249146
20988,there was also going to be a Smith & Wesson revolver,0.838340699672699
20989,Information Management traumatic already in Motion Fitness one two nine three is four seven,0.7773300409317017
20990,almond,0.3547239601612091
20991,Patsy,0.36119845509529114
20992,I work hard for their working on Mia,0.6804376244544983
20993,Rock draw a circle rock on it repeats,0.6488393545150757
20994,fire engine sizes,0.6099485158920288
20995,what's a Karma party,0.8316020965576172
20996,out of paradise,0.7555555105209351
20997,I copied is why the concerning copy he does need resources into that location break,0.8330621123313904
20998, Sand Island,0.3943582773208618
20999,Blossom Jenkins first of Anthony 9:15,0.739469051361084
21000,mourning running right now other than the very man,0.7176670432090759
21001,Timber 60 statement,0.5683101415634155
21002,top usually for you,0.6351484656333923
21003,de hotels and Communications copies additionally where do you want this drops,0.8265520930290222
21004,Connie on speakerphone,0.7339216470718384
21005,purple line looking across the roadway,0.7439391016960144
21006,okay,0.43887951970100403
21007,start at 600,0.717978298664093
21008,Hearst,0.44257235527038574
21009,Christopher made it clear that that inhabit pressures on,0.6262604594230652
21010,Betty for can cover for Simpsons,0.6272742748260498
21011,Glen Coffee,0.49441108107566833
21012,Stoney,0.3822958469390869
21013,5 9 6 8 21,0.678249716758728
21014,good,0.3647758662700653
21015,Market visible,0.7156798243522644
21016,Turtle fire correction a little fire or the Medics Medical Aid 2921 Wyandotte Avenue,0.8569232225418091
21017,that's going to be an assault,0.8222768902778625
21018,of our furniture,0.5262695550918579
21019,Hart,0.5429911017417908
21020,Iris,0.5335786938667297
21021,Division office driving on medic its mitigation copies,0.8054813146591187
21022,Brill - you want a little more require first anesthesia is one of those,0.7886349558830261
21023,Pratt responding 5055,0.5948327779769897
21024,possum,0.4916330575942993
21025,what about available I want to icy Terrain,0.7520537972450256
21026,Matsu with a breath 913 of idiot,0.7554528713226318
21027,Hearst trust funds available,0.5290514826774597
21028,Pratt,0.3630868196487427
21029,Patton one window Medics Medical Aid the pharmacy parking lot to 8:09 all the time,0.835781455039978
21030,3745,0.7307396531105042
21031,Alta finder will be tonight eh Charles,0.6378868818283081
21032,forgot the corner of organ Golds and Oregon State,0.8474698662757874
21033,Squad 81,0.6343771815299988
21034,specifically speaking,0.5636075139045715
21035,all right and I said it is responding,0.7138481736183167
21036,420 copy that is,0.7949679493904114
21037, High 55 3733,0.5354869365692139
21038,but I'm 16,0.7799485921859741
21039,and then one be Medics medical for a father-son retirement home to 8:01 Cohasset Road from one,0.8451844453811646
21040,Pratt,0.5523303151130676
21041,for a little while this is,0.787035346031189
21042,how come it is your turn on the mail with 1036,0.8830792307853699
21043,looks like you're at these are yes the door is open we're going to check the interior,0.7256110906600952
21044,Westar,0.407966285943985
21045,going to be laughing that actually a boy Adam Lincoln Lincoln out of Robert Ocean First of Savannah she's a,0.854404628276825
21046,Charlie Charlie screen,0.7388799786567688
21047,fraction division Yankee Candle,0.5616779923439026
21048,pecan,0.41293349862098694
21049,Chico and private keys are three to five minutes call for 64:6,0.7656022906303406
21050,the older couple weeks at Walter down there before during this I don't have any history at one five zero one zero other than a call from 2008,0.8047560453414917
21051, survival of the fittest,0.879706084728241
21052,Stark,0.5999846458435059
21053,5135,0.874485969543457
21054,AR-15 is 675 mental Avenue Apartment Charles 3rp report silver custody,0.8384621739387512
21055,Cedar is an obscenity,0.6692948341369629
21056,Crawford today,0.46329885721206665
21057,good though,0.712922990322113
21058,Ivy locked I notice I can pay for 29,0.7138464450836182
21059,the dog is a question again,0.7378775477409363
21060,Percy eight speeds are wanting to know if you happen to know the ice identity of the tow truck coming for the Indiana license plate with tow truck company,0.8895967602729797
21061,yeah,0.4394374191761017
21062,fourteen hundred,0.39098602533340454
21063,71 Chevelle,0.7352932095527649
21064,picnic,0.38907670974731445
21065, Temperance never,0.5813846588134766
21066,USF,0.6520344018936157
21067,and eventually one BMX bicycle to for the P breathing 12:27 Martin Street present Wisconsin chica far and I don't know,0.8001689910888672
21068,like a dong Tommy desert,0.692431628704071
21069,could I see the medic medic,0.8071960210800171
21070,surgery gen8 no instruments,0.7951719164848328
21071,that's damn sexy,0.7293936014175415
21072,they will just load up in the van said sally port,0.725794792175293
21073,Coffey,0.4873962700366974
21074,sorry for the rest group on demand,0.8102776408195496
21075,service center 21 2007 57,0.6641796827316284
21076, we get transportation for it,0.7260264158248901
21077,4 can you pull me,0.7515929341316223
21078,C retail talk about convenience,0.5812848210334778
21079,that was fun,0.725103497505188
21080,England,0.4740668833255768
21081,if you want any 77,0.7672674059867859
21082,just went 57,0.5716323852539062
21083,take a puff without any free Church,0.7661516666412354
21084,Marvin tanker 9th redirect to the fire after sectionals,0.7998852133750916
21085,6th division tears to the buyer,0.6568766832351685
21086, that's affirmative and 9340 Charlie will be the contact,0.8483705520629883
21087,it's me,0.5949075222015381
21088,good night,0.6929802894592285
21089,perfect,0.7512295842170715
21090,Afton,0.4180026948451996
21091,the truck doesn't look occupied by all think the trailer has been checked,0.7768548727035522
21092,Stapleton,0.5402180552482605
21093,tree for Mother's Day,0.7563660740852356
21094,for him so if they need it I have economy and route for the toy,0.8290536999702454
21095,flag,0.38875243067741394
21096,so excuse us,0.6292177438735962
21097,Renee Chenault,0.44049662351608276
21098,honey one of your interests to report to an address 7171 was already wasn't an address and left,0.8051694631576538
21099,really,0.7190549969673157
21100,we have any kale laughs that's an atomizer zebra in 1685,0.8808422684669495
21101,crest,0.4469914138317108
21102,Beverly 29,0.5910965204238892
21103,country left,0.6087261438369751
21104,for you can you give me the managers contact information,0.7990062832832336
21105,thanks for the bike path and south of East 20th Street Jacob r18 for us,0.7542737126350403
21106,Tucker sponsor 151,0.6451983451843262
21107,23 I said,0.7344174385070801
21108,Oroville Chico into one,0.6412032246589661
21109,silver 3/4 6969,0.704164981842041
21110,Fran,0.4942196309566498
21111,temperance,0.6515594124794006
21112,Silva,0.3554653227329254
21113,Center,0.37059393525123596
21114,white person a blue band on the bike,0.7999444603919983
21115,Adam Charles John went to nine on a Chevy I'll be 1196 a XX animals,0.7902281284332275
21116,half a missing person as one by one one thing Richard and Mary was around nine o'clock at night and then the other one I have work today either address is on Merchant's bar Christmas,0.8581162095069885
21117,Alba,0.5592514872550964
21118,River Lima tiny restaurant around,0.5697758793830872
21119,Amber,0.57045578956604
21120,striking evacuees cost and it's an occupied and legal department,0.7013878226280212
21121,fire did you to a place to be,0.6211938858032227
21122,chapter 1 trouble,0.5482781529426575
21123,Rio is valid when eyes are closed,0.7131020426750183
21124,awesome 1976 copy on a refusing delete from 7-Eleven on Main Street,0.8156780004501343
21125,as an extra person,0.7765831351280212
21126,absolutely,0.6731261610984802
21127,you're forcing right now dating kaddatz Wyatt William yet yellow Adam TomTom 2/5 of 62,0.8821710348129272
21128,bar,0.42859211564064026
21129,so tell it's girls are tough,0.7331938743591309
21130,okay,0.4917774200439453
21131,that's everything,0.6651303768157959
21132,temperance,0.6050943732261658
21133,Sarah operations who's running that that Bloomer Hillside is that branched in what is it division Quebec Quebec,0.849839985370636
21134,Pratt,0.5934715270996094
21135,pay attention,0.4548434019088745
21136,walking on East Avenue near off throwing items at a transient that was in the area no further description,0.8588197827339172
21137,firland to 21250 135,0.7441229224205017
21138,Emerald may come in that dress,0.6208051443099976
21139,we had transfer the caller cvetic systems whole set,0.7434622049331665
21140,Dayton 2166 problem,0.6610099077224731
21141,Cox Lakeside,0.4349321722984314
21142,you have a tow company in route unless you have any ski,0.8322213292121887
21143,356 of lettuce,0.7256611585617065
21144,Derrick medical for bleeding at five six seven eight lasen Avenue number 125 class of Joshua Tree Road to go fire 10 through 3,0.8291686773300171
21145,sky,0.3561623990535736
21146,three cancer European Viking she could hear footsteps on our,0.6975367665290833
21147,Echo for know Kevin is it teacher,0.7765423655509949
21148,circumstances that Starbucks Coffee Company or h0 or will be in blue,0.8111233115196228
21149,Trevor,0.4025857150554657
21150,currently one of the firefighters that scene now has her in the vehicle and that male Phoenix for 15 minutes,0.8003095388412476
21151,Chuck Bass,0.7688688039779663
21152, sorry for now,0.4671640396118164
21153,formation branches currently,0.854303240776062
21154,do I get over here,0.7461634874343872
21155,access for medical journal has three for three,0.5838723182678223
21156,21,0.6851234436035156
21157,figured everything after that,0.6935796141624451
21158,2768 East Avenue Goodwill got a person just outside of the store harassing their employees and customers WMA agree searching,0.8411819934844971
21159,31,0.6576337814331055
21160,Referral Services,0.6968567967414856
21161,okay,0.6571641564369202
21162,our vehicle does not have four Styles we do have four notes,0.8510969281196594
21163,having country from the Sun Stood Still,0.8090143203735352
21164,Fairfield,0.5565023422241211
21165,it is definitely down wiring it's going to block or damn probably from,0.8110470771789551
21166,Zack I bi you currently that I got were even a few minutes but friend of I will be released words that copy all Tire with rental website,0.8333503603935242
21167,very Charlie go ahead,0.7001338005065918
21168,Heather translate the region 1 1630,0.7175503969192505
21169,forty funding will they contact John far,0.7993159890174866
21170,Paradise Skyway and discover shut down the water backwards,0.7420974969863892
21171,sir why are you serious,0.44981876015663147
21172,Bella Vista,0.5853185653686523
21173,portal things I have,0.6187069416046143
21174,Ashley is on the case Howard,0.7155391573905945
21175,numbers on the second address on car key I wrote that one four four four five,0.7943441271781921
21176,creative,0.3577078878879547
21177,engine one or Hill Medics Medical Aid Nature Center 2600 Old Ferry Road,0.8159943222999573
21178,Jacob II just went out of jobby your ladders there go ahead,0.7865106463432312
21179,Heidi 121 to cover the puppy refusing to leave from Walmart on Force,0.8408674597740173
21180,anyone,0.6121695637702942
21181,Charlie last one guys,0.7619808316230774
21182,November cancer medications repeat traffic scratchy,0.7970763444900513
21183,Jacob Eason,0.631557285785675
21184,Tres Leches 7012,0.5298404693603516
21185,1st research medications that your copy traffic,0.7353397011756897
21186,whaa with facial hair shorter and special wearing a Tortilla Flats sweat,0.820515513420105
21187,mourning because of Eternity,0.7618932723999023
21188,mission 41,0.6553884148597717
21189,give me a status update,0.8540667295455933
21190,Bennett 2166 around 54,0.6545826196670532
21191,and let me get a sense of where this fire is coming we got it approach into the east or to the west but it's quite a ways off,0.846568763256073
21192,674 pmags medical difficulty breathing 284 Spruce Street at the medical Specialty Center between Fairview Drive in the dead end 13:46,0.8077508807182312
21193,actually give me the Northbound Lanes at Esplanade between a nice I drive and athletes a male subject passed out there's the agree and there's a cab driver that standing by,0.8669384717941284
21194,Bravo Bravo on demand,0.5943320393562317
21195,Bravo,0.6367477774620056
21196,section number 89 class with a Commando and Marty Court timeout 0-0 draw,0.7610235810279846
21197,mission two,0.5809035301208496
21198,Ernie investigation out,0.6597710251808167
21199,Ivy 24 Castle,0.5636295676231384
21200,16 of 2009,0.6922082901000977
